LKW_in_timestep
0.47495932810845964
1.6572529661607645
2.964022290980745
4.2991153033814715
5.566380004132853
6.669664394018582
7.52524292653857
8.131395709866947
8.519634378491812
8.721565051276183
8.768793847083293
8.6929268847769
8.525570283218723
8.29833016127178
8.042812637801918
7.790623831666291
7.573369861730606
7.422656846857883
7.366092607681648
7.4049085298767565
7.52965082935307
7.7308353967557935
7.998978122726865
8.324594897917429
8.698201612970106
9.110314158530096
9.551448425237664
10.012120303747723
10.482845684700802
10.954140458742105
11.417846912977828
11.874554323128004
12.328394243581572
12.783508263764887
13.244037973099234
13.714124961020987
14.197910816951515
14.699537130317173
15.22314549053847
15.77287748705316
16.352874709282005
16.96727874665137
17.619671028062122
18.30994029964569
19.036480363268943
19.797680793405807
20.59193116452136
21.41762105110687
22.273140027627775
23.156877668557996
24.06722354836138
25.002567241531736
25.961298322533192
26.94180636583967
27.94209783110922
28.95765451887087
29.98293647980513
31.012400880541417
32.04050488769798
33.0617056679267
34.07046038784582
35.06122621408473
36.02846031326246
36.9666198520296
37.87016199700488
38.73354391481774
39.55088235983687
40.31405163358014
41.01401879385759
41.64174834228732
42.18820478048198
42.64435261007168
43.0011563326681
43.24958044988937
43.380589463352834
43.38514787467955
43.25422018548552
42.97877089738889
42.553018701014686
41.992611451947646
41.32186392364731
40.56511526465796
39.74670462353306
38.89097114879885
38.02225398900823
37.16489229270551
36.343225208443656
35.5815918847488
34.90433147017446
34.335783113264924
33.89683751096038
33.58568509379661
33.39133826840708
33.30278367580273
33.309007956993945
33.398997752991924
33.56173970480804
33.78622045345322
34.06142663993519
34.376344905271
34.71996189046883
35.081264236539646
35.45019560186553
35.822997185682055
36.198455540185904
36.5753643501898
36.95251730050232
37.328708075944455
37.7027303613248
38.073377841456065
38.439444201147005
38.79972312521834
39.15300829847879
39.49809340574103
39.83406283755363
40.161913254152005
40.483413969563216
40.80033645901398
41.114452197727616
41.427532660937665
41.741349323867425
42.05767366174363
42.37827714978947
42.704931263238635
43.0394074773144
43.38347726724348
43.73898428897739
44.10824683501602
44.49377491269686
44.89807906463126
45.32366983342584
45.77305776170122
46.24875339206423
46.75326726712626
47.289109929492625
47.858791921786384
48.4648237866132
49.10971606658447
49.79427814940643
50.50813719989919
51.23640513597374
51.96418129191439
52.6765650019978
53.358655600523946
53.995552421769226
54.57235480001796
55.07416206954942
55.486073564659
55.79318861962508
55.98060656873194
56.036719763430895
55.9715588319597
55.80388883704261
55.55249913915918
55.23617909879275
54.87371807641581
54.48390543251108
54.08553052755812
53.69738272204062
53.338251376429525
53.02692585120873
52.78219550685782
52.620320101329625
52.54094343537128
52.53700434896237
52.601423064050216
52.7271198025805
52.90701478650337
53.13402823776512
53.401080378313104
53.70109143009122
54.02698161505345
54.371671155144014
54.72808027231027
55.08864188798364
55.44258918606426
55.77786459494462
56.08240696546051
56.34415514844519
56.551047994740316
56.6910243551786
56.75202308059587
56.721983021828805
56.5888430297127
56.34054195508319
55.965018648776095
55.4546673051468
54.83112654473033
54.1278281828879
53.37823666214479
52.61581642503452
51.87403191406539
51.186347571771
50.586227840676585
50.10713716331186
49.78253998219134
49.645900739846205
49.73068387880174
50.06223836620263
50.61266308424057
51.33259011024213
52.17259223997747
53.08324226920664
54.0151129937202
54.91877720927868
55.7448077116523
56.443777296604495
56.96625875992118
57.262824897364126
57.28404850470357
56.98885686695022
56.390976023250325
55.52621595060632
54.43044750009578
53.139541522811285
51.68936886980191
50.115800392158306
48.45470694095804
46.74195936729751
45.013428522216586
43.304985256811314
41.65250042215925
40.087740738291416
38.61556275449772
37.22998172904637
35.924983091103975
34.69455226985017
33.53267469442473
32.43333579400808
31.390520997766824
30.398215734878114
29.45040543448694
28.541075525771
27.66421143789687
26.81449877768591
25.99121246761277
25.195475724795404
24.42841684246994
23.691164113880394
22.984845832246787
22.310590290813476
21.66952578281658
21.062780601498666
20.49148304008262
19.956761391811376
19.45974394992107
19.00093379748541
18.576737543658833
18.181912526068217
17.811211561118828
17.459387465219677
17.1211930547684
16.791381146174196
16.464704555842317
16.135916100181653
15.799768595590342
15.451014858477205
15.084407705247509
14.69566005827003
14.286773350616503
13.862279993998909
13.426719325651321
12.984630682812647
12.540553402707268
12.099026822574041
11.664590279647044
11.241783111164867
10.835144654352318
10.449214246448145
10.088531224686415
9.757110975672582
9.455538338022016
9.183017884130205
8.938750416507293
8.72193673766564
8.531777650110673
8.367473956355047
8.228226458908905
8.113235960283522
8.021703262986538
7.952829169529484
7.905814482422505
7.879820982016107
7.873755043932926
7.8864203162344575
7.916620166921375
7.963157963993761
8.024837075453316
