LKW_in_timestep
79.04979964171696
88.0153933637605
97.78333864297777
107.76579145517074
117.37490777647267
126.02284358268469
133.17056893257174
138.75273202408383
142.97023797340296
146.02695526585757
148.12675238684514
149.47349782175192
150.27106005600302
150.72330757497744
151.03410886407278
151.4073324086813
152.04684669420692
153.15652020604378
154.92252187542914
157.35933647557496
160.38497412855926
163.91637228044894
167.87046837733402
172.164199865256
176.71450419039937
181.43831879880892
186.25258113657466
191.0742286497342
195.82019878448344
200.40742898685977
204.76733697714417
208.97174282924124
213.1713386097783
217.51769247454735
222.16237257938667
227.2569470800762
232.95298413256415
239.40205189263602
246.75571851613032
255.16555215878725
264.7831209766275
275.75999312540375
288.23041066900805
302.16068580449263
317.42282419344826
333.8877850014164
351.4265273940827
369.91001053692634
389.2091935960378
409.19503573690577
429.73849612521605
450.7105339264235
471.98210830667296
493.424178431423
514.9041081599862
536.2544281831866
557.2881135429666
577.8179224913298
597.656613280514
616.6169441625555
634.5116733901075
651.153559215196
666.3553598900584
679.9298336667944
691.6897387979391
701.4478335355735
709.0543388453624
714.722291388445
718.8683526631178
721.9114392678745
724.2704678012807
726.364354861879
728.6120170482768
731.4323709590159
735.2443331926621
740.4668203477146
747.5187490228489
756.8190358165823
768.7229544200961
782.9696566474013
798.952612348216
816.0614668132114
833.685865333202
851.215453198814
868.0398757012503
883.5487781311327
897.1318057792761
908.1786039363903
916.0788178935371
920.2220929413957
920.0772323998893
915.8790618528468
908.2920589332596
897.9854501494268
885.6284620096228
871.8903210222766
857.4402536953565
842.9474865372804
829.0812460563225
816.5107587608845
805.9052511589604
797.9339497589694
793.2004769236187
791.6738441214163
792.9672280227824
796.689876213778
802.4510362804315
809.8599558086821
818.5258823847236
828.0580635945108
838.0657470240723
848.1581802593265
857.9446108865255
867.0342864915868
875.0681346575659
881.9934141522101
887.9290944980586
892.9960393454063
897.3151123446297
901.0071771460676
904.193097400176
906.9937367572877
909.5299588677792
911.9226273820007
914.2926059503798
916.7607582232662
919.4464312589848
922.4543131034501
925.8808773925016
929.8225072393092
934.3755857570736
939.6364960589341
945.7016212582051
952.6673444680345
960.6300488016226
969.686117372065
979.9319332927596
991.4638796768141
1004.3636853725985
1018.5714901195262
1033.9481165435182
1050.3535140656622
1067.6476321071925
1085.6904200891436
1104.341827433146
1123.4618035602407
1142.9102978916635
1162.5472598484341
1182.2326388522174
1201.8263843240347
1221.1869203463461
1240.1579389909634
1258.5748821308287
1276.273100901816
1293.0879464400093
1308.854769881328
1323.4089223622007
1336.5857550185342
1348.2206189864123
1358.1488654018208
1366.2058454010619
1372.2269101201018
1376.0664857831023
1377.763157285748
1377.4586098350587
1375.2956614174548
1371.4171300193857
1365.9658336273699
1359.0845902277365
1350.916217806987
1341.6035343515719
1331.2893578480584
1320.1165062826703
1308.2277976419655
1295.7749271208902
1282.9952605472472
1270.1741111573867
1257.597318469982
1245.5507220035688
1234.320161276799
1224.1914758079606
1215.450505115716
1208.3830887186
1203.2750661351927
1200.412276883915
1200.080560483369
1202.5149602432812
1207.4604960889528
1214.3880208480887
1222.7653810204326
1232.0604231057703
1241.7409936037814
1251.2749390144686
1260.1301058375122
1267.774340572698
1273.6754897197598
1277.3013997786154
1278.1199172489764
1275.6529121146127
1269.9432067848347
1261.325005151355
1250.1357030147303
1236.7126961754732
1221.3933804342707
1204.5151515912985
1186.4154054472253
1167.4315378025628
1147.9009444580388
1128.1610212137346
1108.5491638703738
1089.3821284375324
1070.777717802882
1052.7424899835044
1035.2817855900407
1018.4009452329256
1002.1053095227691
986.4002190696509
971.291014484187
956.7830363768129
942.881625358112
929.592122038216
916.919867027715
904.8606006104051
893.3175588636964
882.1422700646144
871.1856971905491
860.2988032187624
849.3325511266368
838.1379038911955
826.5658244898198
814.4672758997712
801.6932210984547
788.0946230628554
773.5224447703697
757.8471364121561
741.1268442805264
723.5246000984783
705.2045811157441
686.3309645818774
667.0679277466451
647.579647859179
628.0303021692422
608.5840679263891
